,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10
2008-08-28,1.736098321766683,1.5799298522988428,1.3092672155477982,1.2801429466557914,1.21685216206412,1.1057779942312276,1.253689409325849,1.1621461212224644,1.0343853868370068,1.1110090037272635
2008-08-29,1.7953939674818653,1.6119945050860343,1.3292353746798478,1.29850766074722,1.2327376419683016,1.1188209078755094,1.2712844153911858,1.1787220568105794,1.0519564679927869,1.1244767002321727
2008-09-01,1.7339964483787609,1.5782767586906157,1.3076309272533453,1.2826780969518274,1.2190738260482956,1.1031327854098216,1.2518864551865434,1.161048531358293,1.0375932294929913,1.1126029120504437
2008-09-02,1.75580387013686,1.5873964498033537,1.3147469543294787,1.2903765060237966,1.2260672124110037,1.1076495038224352,1.2542608641471802,1.1617570239999764,1.0352871680511193,1.106195903890314
2008-09-03,1.7675585804503149,1.5846469516638066,1.317478894764658,1.2911638975901074,1.2281662590446647,1.1067360429806112,1.2514807367274792,1.1570953925564929,1.0258629836107425,1.084475181582876
2008-09-04,1.7822944468333706,1.5959713441680745,1.323567307729859,1.297854566750726,1.2319232431557747,1.1096717960870839,1.253819460787203,1.159218061225775,1.02879274315232,1.0870304133079618
2008-09-05,1.7037187079629366,1.5463880163500652,1.2932488576612338,1.2713352312375634,1.2026657037459036,1.0853651763408072,1.2281177896307407,1.1373157159953409,1.0037608919628114,1.0688736084059047
2008-09-08,1.6279022014506999,1.5009301074870591,1.2621965141449996,1.2461858152006173,1.178946272467345,1.065469544870458,1.2083190241720703,1.1180062792483205,0.9826349199032158,1.0488968467532707
2008-09-09,1.630928366147271,1.5018872539323254,1.2651893702093693,1.2512691644928298,1.1822925166757967,1.0693280622299102,1.2141619895599547,1.1238934488330372,0.9870648717587169,1.0536230776329518
2008-09-10,1.6318602469390069,1.5038546753404356,1.2666545497854917,1.253726293130197,1.1848474028006866,1.072029944093117,1.218563234147306,1.1284514535650132,0.9911330058642384,1.0605998850997602
2008-09-11,1.5947906060724084,1.4770808860384073,1.2543315452313437,1.243956137269567,1.1743928048927006,1.0638786845086383,1.2085943059550424,1.1195111315511839,0.9860091009013107,1.0453946791193063
2008-09-12,1.5922354245633281,1.479024371524804,1.2575671574814724,1.2459952462004547,1.1786070227800418,1.066597223730732,1.2109586139235153,1.122660197347324,0.9847835097487395,1.0308660664772686
2008-09-16,1.5625028417606825,1.4537894745774396,1.2433192224525031,1.2283837560331083,1.1641229011082175,1.0541016140563961,1.1967298810187244,1.106016534582364,0.9719640784309946,1.008450092809474
2008-09-17,1.559392295023455,1.4443620907718968,1.235437780066816,1.2178887524124389,1.1573753056134106,1.0478655250475117,1.189801726322174,1.093553163445645,0.964350970341695,0.9956660039462469
2008-09-18,1.5372843184945337,1.4283167313927563,1.22003466381509,1.2068647837550779,1.1435670188218046,1.0361293574119215,1.1739718220332775,1.0753981694374304,0.9503658168985445,0.9768060432479863
2008-09-19,1.6565902289050394,1.4941781630332711,1.2694440820193609,1.2471347348386952,1.1817494922530116,1.070359093796394,1.2153907730970277,1.1189230610472825,0.9976465159083999,1.0205211944066597
2008-09-22,1.7290946984342734,1.5333489628475825,1.2929830609711659,1.2685457660787438,1.199378667359754,1.0854671585593498,1.2322159836869693,1.1350691361528378,1.0131352240234681,1.0371291073535684
2008-09-23,1.6443599394598298,1.4858355538989925,1.2609358310110113,1.2319687613423624,1.1758311929913656,1.0572162377233976,1.200640591103263,1.1121821026659293,0.989344018787302,0.9896573671167732
2008-09-24,1.6556004886055875,1.5006554772442373,1.2686366099342674,1.2413675884507953,1.1837793903202638,1.0638725695716504,1.207037901504318,1.1189693793043332,0.9974438182425904,1.0141403218807794
2008-09-25,1.6952372062044831,1.5182696026511926,1.2841610561690449,1.2507148282920442,1.1951896208431458,1.0720952032321411,1.2205589331419546,1.1268618715351308,1.0044037660423264,1.0309314784262236
2008-09-26,1.7211282303632554,1.5272524620561587,1.2897365045537201,1.2504458132520204,1.1964284656172997,1.0722396001801582,1.2190502259373674,1.1262177552322188,1.0013814448728,1.0203898650588827
2008-10-06,1.6760185853740242,1.4991540517652113,1.2648256388410293,1.2288924179189453,1.1770788325738113,1.0546235946803244,1.2110765648447248,1.1017730538520882,0.9794227409079127,0.9950178749733604
2008-10-07,1.667293618162164,1.4961056243396227,1.2639723159677874,1.230490961237015,1.1766624007201718,1.0548491343472537,1.2120645219387376,1.101266432685987,0.9815567051317008,0.9894462784236178
2008-10-08,1.6309242593611293,1.4821065818363284,1.254497104889567,1.2194389739252902,1.1657470806362678,1.0457422189335146,1.1977655083834744,1.092075335189096,0.9746705480929275,0.9663676313869795
2008-10-09,1.6177374444101953,1.4750492990529356,1.2491917682430462,1.2146655434218485,1.1618294681245522,1.0430908052907681,1.1906962269755221,1.0890341689357639,0.9700133415099251,0.9524421060274559
2008-10-10,1.5276409629965317,1.432149142120805,1.2157148459301583,1.1860927545655453,1.1319992222348672,1.0171841076736454,1.1593352876027838,1.0591413348323766,0.9566203731141405,0.9173939604760487
2008-10-13,1.5393308692450598,1.44045616516835,1.2217625355469415,1.194582192744117,1.1377613293355409,1.0259004045459945,1.1685832470602922,1.068803624956802,0.9648465286338268,0.9328888120877473
2008-10-14,1.5087397267802038,1.4235326990655432,1.2101916069313754,1.1857675628241302,1.128566460735199,1.0163987842720799,1.1564717330212182,1.0570856236434751,0.9588176685919506,0.9196019609358451
2008-10-15,1.4931810018656444,1.4164872950931036,1.2082217295142184,1.1823045312654858,1.1268975095710692,1.0158097952491454,1.1564856752046082,1.0527056134304662,0.9581200048669749,0.9149675033741433
2008-10-16,1.4110048148338135,1.3644935776400657,1.173640858431347,1.1522523128689717,1.097346352639379,0.9891294263844318,1.1328620657642052,1.028873660597097,0.9403537622758089,0.8813902087664633
2008-10-17,1.4367410913525362,1.3809721379283217,1.1841112041747162,1.158578694750697,1.1018487505030299,0.994453652752199,1.1399435127552127,1.030373538748262,0.9422124659456047,0.8834475350065906
2008-10-20,1.4816008411595878,1.4158315940333592,1.2031202992937897,1.1781259882060913,1.1205083562236364,1.0109889435089094,1.1580875922139093,1.0461850171895242,0.9540152483749064,0.9012241972951033
2008-10-21,1.4883778416463358,1.422206742238458,1.2063594102546296,1.1787693681917617,1.1219075660579056,1.0114711883056278,1.155400600064786,1.0435834035065379,0.9518085635265658,0.8990159140862835
2008-10-22,1.4693291740035017,1.415081369167641,1.1982113197907338,1.1744695787303618,1.1186129423548166,1.0060663260164942,1.1459195720039181,1.0346134318438724,0.9435658896512213,0.8796112802972029
2008-10-23,1.477699566605007,1.4222187513865259,1.2031732472647467,1.1784323390941502,1.1214557409783497,1.0081055703371207,1.14940602197445,1.0359852740613826,0.9502055331847918,0.8892397145865271
2008-10-24,1.4642801583880543,1.4186226515347857,1.1991042196007908,1.1728458125061578,1.1173391194078135,1.0012731571801323,1.1439833655866505,1.033236415122295,0.941734723219028,0.8753132283212878
2008-10-27,1.3609838943923545,1.3389329197087794,1.1434416159850493,1.1219975698790199,1.072351891231421,0.9668199735473115,1.1089638249619542,1.0086978698783766,0.9184189643610361,0.8377355165473409
2008-10-28,1.3798648937199702,1.3556787050634882,1.1542281981529274,1.1307909945809584,1.0812438593248483,0.9772965557592073,1.1183064029321097,1.0151333135072778,0.9254716182564949,0.8507986594596942
2008-10-29,1.326475561474157,1.329341515258789,1.1406727866113269,1.1181637945525456,1.0684348600895477,0.966225813094305,1.105210745077637,1.004486882232405,0.913041143287222,0.8352431012533562
2008-10-30,1.3407829126308937,1.3374762860601463,1.1467242666237274,1.1244575453477434,1.0706400283997568,0.9692436113556943,1.1073234731519053,1.0071659443976033,0.9148617508083532,0.8348961185298475
2008-10-31,1.3233398475466638,1.3208095844447012,1.1339805010360275,1.1163894825846186,1.0615405757697585,0.9621999100314881,1.0940612038424842,0.99502438596054,0.9037490576254398,0.8270927634454149
2008-11-03,1.3070953992872294,1.3130121992567507,1.1276702810230235,1.111043080769023,1.0556886651804167,0.9589599945639609,1.089137456184088,0.9922139499422106,0.8995297139262464,0.8282755075601906
2008-11-04,1.2856135739137824,1.3026969331275466,1.1219977798056562,1.103924960561121,1.0513376036606321,0.9531130982010303,1.0816907608761008,0.9864743188704812,0.8918178639258397,0.8261285544995514
2008-11-05,1.328506788631804,1.3349439595788046,1.1427207994191533,1.119987239133806,1.0654764337763667,0.9671978031764185,1.0984818992735206,1.002588550694078,0.9055391138733981,0.8380743079250683
2008-11-06,1.310151890680371,1.3235678495853118,1.1356096693330928,1.114091965092451,1.0583850341719239,0.9606054723911807,1.0906244319847276,0.9939109745424893,0.8941047201196719,0.831585463737298
2008-11-07,1.3372289650715563,1.3424111357602257,1.1476267586452833,1.1244215045709915,1.0688011056800233,0.9690422957899767,1.101800228846364,1.001262604826456,0.9023185120468082,0.8352372644380459
2008-11-10,1.424119328868352,1.3928086341791004,1.182030080708153,1.15594114646827,1.0932928013010002,0.9956019178626447,1.1329840317224562,1.0342605633461663,0.9232808250844551,0.8689053786871116
2008-11-11,1.4265520522455883,1.3890838761597,1.1791450314897232,1.1541867394635739,1.0888868903075082,0.9908411400085432,1.1277206030173905,1.0296500383680294,0.9182649110026516,0.8606016611039177
2008-11-12,1.4601321160210505,1.4114788470006765,1.1917313215876155,1.1656589683134577,1.0997473280879304,1.0009256611974173,1.1398371856891691,1.0342538449602776,0.930494483180319,0.8789236760454345
2008-11-13,1.5132801731178367,1.4485003556378675,1.2139374390383557,1.1857855124715884,1.1190011510572562,1.0137218335466023,1.155684896236819,1.0471045927584652,0.9494424255141392,0.9087509289973529
2008-11-14,1.565759270694349,1.4835475394905562,1.2275057724930873,1.2023394059233232,1.134280271345056,1.0222278919699173,1.1703626712503257,1.063348782660128,0.9711711270155905,0.9438879324254448
2008-11-17,1.6237021290396982,1.5100401034805453,1.2416886238574578,1.2232091680547392,1.1532200085286104,1.0405624499851946,1.1906584407529786,1.0874738249898463,0.993108809306628,0.9830679777278628
2008-11-18,1.5366590518670333,1.4781231275092739,1.1981598642468363,1.1837203297105592,1.1235840472217709,1.0097697081529515,1.149406213654537,1.048803137211479,0.9541397149618321,0.9329190997758013
2008-11-19,1.6098494344630467,1.5135287150950265,1.2261190558425974,1.1996296099399055,1.146537085037202,1.0313185447139417,1.1737874065399747,1.0765787971748977,0.9867165488954157,0.9787554547831999
2008-11-20,1.6200813969134158,1.5204934135477068,1.2294112476839625,1.2000723653840253,1.1480516532745053,1.035244467038655,1.1722659939154685,1.076944199651837,0.9771661755486186,0.9529670743247582
2008-11-21,1.5953285689577867,1.5174220252703325,1.225569222179554,1.1988797696111224,1.1436609541383358,1.0323627761630512,1.1654472691109152,1.0726047282854547,0.9674333729546606,0.9490077022086586
2008-11-24,1.5657991342566797,1.505151436255075,1.213955499899673,1.1875186741197838,1.1345297309716735,1.0238567137380434,1.1556253019754303,1.0605516169133828,0.9479151277460145,0.9080784854497528
2008-11-25,1.5563244715844853,1.5030876830258066,1.2140534523548436,1.186767175907795,1.1332296390908865,1.024797753890624,1.1543736367199529,1.0605386773153052,0.9465063625130542,0.899416379495297
2008-11-26,1.5582177870665557,1.5072508280711074,1.2198597787321246,1.1897585861969613,1.1373115811663606,1.0269355060595375,1.158105765348466,1.0623296363191304,0.947952069865309,0.9031979414143633
2008-11-27,1.5692326137714472,1.517071273247526,1.2254357558728624,1.1938309778245693,1.143046096646589,1.0319729428704059,1.1642786709116797,1.068497161172587,0.9531520082018597,0.9159616149897108
2008-11-28,1.5550464648050941,1.4997403213227687,1.2126455447119802,1.192359514027916,1.1375973725784518,1.0274662479784797,1.15835942681163,1.0635813660037907,0.9494610427319505,0.9181723822473845
2008-12-01,1.571514827071912,1.5276660815813334,1.229671837156378,1.207486150737949,1.150770718731992,1.0398554225761818,1.1743049522972289,1.0803830173475137,0.9660056848211457,0.9483986923058956
2008-12-02,1.583977834481145,1.5433830389117518,1.2412278253847058,1.219421057642288,1.1593219094359437,1.0463540271862746,1.1874497482737694,1.0855622639257951,0.9711779751476877,0.9446506001229276
2008-12-03,1.6258618756892196,1.5876544729388744,1.2670690716994522,1.23614804031316,1.1717212958820826,1.0581389761930193,1.2019572746059781,1.1047024975308546,0.9873789182357299,0.9695314859870884
2008-12-04,1.6392116303623236,1.5937349626893962,1.2697099914562855,1.2369545494238703,1.17238770768298,1.0554699247392092,1.1986562539028607,1.10366431587118,0.9844468962755184,0.9654824303163567
2008-12-05,1.6555818476512865,1.6175162453557754,1.2826706149552975,1.2541870666099049,1.1861275128046795,1.0696191896381695,1.2147531856005311,1.1170905404467841,0.9988295861064836,0.9819589505817796
2008-12-08,1.6925064325417487,1.6653017367858085,1.3089228391945513,1.2754234655800087,1.2063146105018525,1.0821416813485472,1.2334186581911326,1.13594221617813,1.0190063700520782,1.0134621832144812
2008-12-09,1.6791478198062832,1.6409425700660265,1.2941513570909589,1.2623483710408718,1.1937829886134737,1.0701655777845176,1.2191146891193119,1.123254894804403,1.0048749338861347,0.9934853676103287
2008-12-10,1.7067272878002078,1.6695777347254708,1.3123594410285921,1.279221504253452,1.207085219650846,1.081940969799577,1.2314355616821715,1.1365139472854597,1.0177995266765978,1.013659355475559
2008-12-11,1.6903132466273394,1.6454570979497738,1.2984017566782704,1.2660472340704902,1.197487038319958,1.0751234090671744,1.2190234130266961,1.1193129032274154,1.0033685783233717,0.9904384205886823
2008-12-12,1.6603664840458665,1.6118626645011294,1.276425520677315,1.245529279882277,1.1794012870586825,1.0568576238776375,1.2011694825972807,1.1061371102938828,0.9831266854939493,0.9551123869621094
2008-12-15,1.670018206784512,1.6225486104349731,1.2895312683025026,1.2521380917221199,1.1888981237630027,1.0624999687144936,1.2080266336790364,1.1093321603947046,0.98572806425871,0.960916575864853
2008-12-16,1.687699867580821,1.6269936272985634,1.29727462167654,1.259044145477621,1.1947244421973875,1.0677676074314582,1.2172802273459327,1.1160175400103065,0.9910011560284364,0.9678722082308493
2008-12-17,1.6938252429738578,1.6306711653544363,1.3018877705145133,1.263257388956998,1.1984247304486524,1.0719499004391821,1.2250304750644103,1.1196773456191356,0.9974069415595661,0.9792544335535289
2008-12-18,1.716145840803897,1.640525787879516,1.315541778589613,1.2723383334631684,1.207936972240504,1.0783198876203903,1.233963509682045,1.1279804359889962,1.0069393939730813,0.9864842486417731
2008-12-19,1.7250294231577823,1.6445634258207018,1.318584592037803,1.2749547584579632,1.2099792095484752,1.081430788214165,1.2369570740503246,1.130734447810737,1.0112894365428529,0.9947883949402581
2008-12-22,1.7210398687347837,1.6386486776486484,1.3191248784913836,1.2747245605414759,1.2114701878300551,1.084702306434273,1.2407170755159103,1.1366891192605961,1.0174455430119338,1.0038051548853684
2008-12-23,1.6852989595572059,1.6011728247198107,1.2980735804864385,1.2546536937676795,1.1944458222078798,1.0686235492645215,1.2213452032066447,1.1145976701953018,0.9917068264186194,0.9601149224917489
2008-12-24,1.6682577880238576,1.5832713959266729,1.2869057660938472,1.2455603120180128,1.1889537461341728,1.0661947480645542,1.2113451334172871,1.1065536418665725,0.982867149313031,0.943601333542095
2008-12-25,1.6660705355260461,1.5802739415378217,1.2880425524716432,1.2456898086132882,1.1895930545249769,1.0670235709332854,1.212785873279886,1.1078944071357877,0.9829993512124098,0.9401814685065136
2008-12-26,1.6591712807078856,1.5824538687655043,1.2869068324394397,1.2417103522305155,1.1888524662844269,1.0660999423626312,1.2129948679476634,1.1095138052208475,0.9826091785725309,0.9324417769410277
2008-12-29,1.6696706988507497,1.5859020620563251,1.2880929194229283,1.2402090466053246,1.1879850507946856,1.0642515043598941,1.209122670243805,1.1091850489035815,0.9794598135126993,0.9246421798326213
2008-12-30,1.6544769608543952,1.579842214525746,1.2834921907310246,1.2358296211451243,1.1869231522007408,1.060479798355275,1.206666756317564,1.1092005125643456,0.980521985989222,0.9270286201691326
2008-12-31,1.6339374159556506,1.5712782378497439,1.2765688575400358,1.230788459082255,1.1831576278098244,1.0530541613196807,1.1988055427442457,1.1050179494405021,0.9749618544164096,0.9129202172410856
2009-01-05,1.6977545358296124,1.6033221155120583,1.2958324107074575,1.2504375332419984,1.1990508607916406,1.0694749087366329,1.2192512216572116,1.125911212207644,0.9949758031985689,0.9346446295983247
2009-01-06,1.755061656838959,1.6326251296281113,1.3155462127831978,1.2670369885887343,1.2130648977023402,1.0809660117734383,1.2287193045689868,1.1422217540664963,1.0110522799850872,0.9513179970178592
2009-01-07,1.753681069171459,1.6365311879352598,1.3177055370576882,1.2691629342812583,1.2150583642883137,1.0849870043459489,1.2303548189363442,1.1443531993696454,1.0126639805355804,0.9550100467647267
2009-01-08,1.7224768246707072,1.613970985970632,1.303649211827633,1.2563674084593293,1.2078538277582669,1.0782853873655736,1.2200158375202814,1.136137545339735,1.0057521997308183,0.9432825525286852
2009-01-09,1.7511632719626413,1.630646538596872,1.3145494103654038,1.269808289265958,1.2194041588654931,1.0844790335315924,1.228266079060408,1.1479329648746741,1.025226376894816,0.9611709350863881
2009-01-12,1.7766305026171125,1.6460402352650036,1.3223689490094634,1.2766277676194566,1.2241686667057483,1.087493637978643,1.2320422753519444,1.1497075523893234,1.0277323037717818,0.96567010127964
2009-01-13,1.7526485810557568,1.6372949774167482,1.3148756931127805,1.2690447233948892,1.2183915862611117,1.0756367153794317,1.221376885800514,1.1347341297694895,1.0044800302823207,0.9349946917006288
2009-01-14,1.804386957206631,1.6664279705554867,1.3341527587473903,1.2779789715734238,1.2272309348681985,1.0920443563064788,1.2353885064360524,1.154590809953266,1.0288036256497128,0.9655480572240672
2009-01-15,1.8201337601759966,1.6744341961366882,1.3372661611792047,1.281821631305772,1.2304717901768605,1.095250408044222,1.2382274926949577,1.1588537477617227,1.0310692569566453,0.9731025998492152
2009-01-16,1.8434531845130901,1.6867793862922347,1.3419773047188854,1.2867437314974706,1.2346567288010697,1.0983089448750387,1.2409120830511329,1.1586833028453334,1.02996910043687,0.9682709344195375
2009-01-19,1.8626124120060596,1.6935652780282797,1.3436485676417322,1.287907136420074,1.2355216156373154,1.0953515581806281,1.2406665988617036,1.1581545660246866,1.027397893040606,0.9637488323667169
2009-01-20,1.8666827307942604,1.6958191810666907,1.3490598679521533,1.291536138658556,1.239205738266729,1.0990333628181876,1.2439707113536922,1.1656936358973107,1.0351767806858985,0.9739912713842723
2009-01-21,1.868195989343923,1.6933806124420925,1.3510835367395553,1.291795319880682,1.2392394350368356,1.0987857524100515,1.2456320530403708,1.1624004232651792,1.0332847575071686,0.969363469897761
2009-01-22,1.8809578104465152,1.6988204460170295,1.356942818520756,1.29917162124915,1.2409272273694003,1.1050584328225,1.25072185762396,1.166439830464731,1.0407707693641932,0.9812033069842913
2009-01-23,1.8776705532854903,1.6962619256109954,1.355604458239344,1.2997742273754633,1.2400853965610517,1.1039147645988914,1.2475606104919919,1.1635436551593343,1.0351385506057278,0.9734391046921356
2009-02-02,1.9081619507828897,1.702417238351649,1.3680140937850835,1.3088459894892355,1.2488109014659765,1.1097988959683596,1.2575406839554564,1.1742590365443166,1.0494648135768192,0.9936539093646978
2009-02-03,1.9386137415255753,1.723376674229634,1.3834522114021917,1.3234493984304572,1.2593955762923248,1.1235342298798174,1.2680434232441853,1.1865417178700517,1.061687134123367,1.0084743914944254
2009-02-04,1.962246237696447,1.7418997966379273,1.3936536352960804,1.3329579941775498,1.268919423503972,1.1293579739717303,1.2742783287610224,1.1974304864216203,1.0732884292772633,1.0229145214656112
2009-02-05,1.9611540964009506,1.7373973961064169,1.3897041902435647,1.3273140776573713,1.2653189756503793,1.1254528771423962,1.2661292924574559,1.189983172132405,1.0628905361039878,1.0115791969514698
2009-02-06,2.0034452678407555,1.7760406623261387,1.4074761538755756,1.3446701050346102,1.2799699102713802,1.1443037723455864,1.2853883560288153,1.2091984111783884,1.0857606052005215,1.0463431132052186
2009-02-09,2.0420191618238808,1.8032945746216043,1.4176733824900374,1.3543812640384763,1.2914717118633225,1.152443264978752,1.2990194454770558,1.2212394853709125,1.1043954408617604,1.080158334527361
2009-02-10,2.058712764354886,1.8202942893283125,1.4352504604084475,1.371161683271486,1.30764074962193,1.1639698940826622,1.3139387984084105,1.2368004285531906,1.1225587094428162,1.1081647078557644
2009-02-11,2.0701262676127006,1.8270147839599193,1.4394093197261544,1.3728209912738771,1.3086714199752596,1.163331309425995,1.3116714723193768,1.2383079153937682,1.1245457187701502,1.1039540731037012
2009-02-12,2.0834637207588256,1.8352436687369258,1.4483990629217172,1.379982389813111,1.3143701079636538,1.1679446926622676,1.3198864451203793,1.2442922919856332,1.133315200288856,1.118003148776464
2009-02-13,2.1088402554983126,1.8666883980661169,1.4670638884484326,1.3943277222236177,1.330280822753771,1.180558419935811,1.3341697638312013,1.2652131870151284,1.1521383177207374,1.142534420646604
2009-02-16,2.1332884086717185,1.8833624012843304,1.483913354206508,1.4133178369552724,1.339040745209531,1.1936349480517534,1.3476070559534632,1.2807737248565798,1.1650070491395472,1.152166720920666
2009-02-17,2.1073865255448476,1.8460253758084715,1.4597027525963018,1.394591996309748,1.325270491601382,1.1777519249698265,1.3299403437680999,1.2619820980645553,1.1400597344051162,1.1172407600335876
2009-02-18,2.0725481907785768,1.8096597289828011,1.436281847264466,1.3750257198003775,1.3051180659130541,1.1622117321706043,1.3113273010181379,1.2441822886988345,1.1146817527944908,1.0897550434718428
2009-02-19,2.0931576410824126,1.831369013448198,1.4502932206963501,1.3837763474500815,1.3147155424544863,1.1678018698737695,1.3202405633004763,1.2489138186489397,1.1219653708008943,1.087411132659521
2009-02-20,2.125048074677843,1.8592293413559962,1.4714812343525097,1.4006599183885156,1.334664418257446,1.1789903884321575,1.3406173030521356,1.2671758885301256,1.1406101018371877,1.1131358482262603
2009-02-23,2.1550569177371166,1.8842848725572225,1.494115981573237,1.42057659819501,1.3513610111259529,1.1957932346522842,1.3566830143594029,1.2861432458516224,1.1598321364530733,1.1419042443065603
2009-02-24,2.1025782572956273,1.8419253737173493,1.4709758790315592,1.3997285301832665,1.3308367306579554,1.1764217685309508,1.33321880922955,1.2587102712014238,1.1333875210747664,1.1071136356963596
2009-02-25,2.107348703613807,1.8545928847072672,1.477654403863938,1.4075286237102798,1.339474438003702,1.1795746157678209,1.334370373750393,1.2583912617601114,1.134502678443005,1.1021545139133047
2009-02-26,2.0502682297558015,1.7968631776344064,1.4354965345109734,1.372532441929022,1.317478672618373,1.1564845080782475,1.306367505043115,1.2277137151120923,1.0931629602754944,1.0402679651977027
2009-02-27,2.020766642713883,1.7576302021909076,1.403904692978061,1.342197511869235,1.29169452280626,1.1322807725339177,1.2732374514496492,1.1937963985288278,1.0597233348124033,0.9908383580337338
2009-03-02,2.0535428506127116,1.7688386266297051,1.4114643244873903,1.3535217904922234,1.3018047759186313,1.1403095413040412,1.282602150561867,1.2049191961257644,1.0700120294454534,1.0030976492040553
2009-03-03,2.063533483736307,1.7730027781783784,1.4121909483595079,1.3545502669632248,1.3023422124575597,1.144235453087855,1.2856746271523625,1.2107287752915878,1.0720707472511541,1.0079180848480014
2009-03-04,2.1623533811189217,1.8247618343096281,1.434575924667003,1.3786872148442122,1.3296615763364505,1.1688173609527897,1.3149814796391384,1.2404923776261536,1.1073190396137078,1.051591727906711
2009-03-05,2.1756198368883344,1.8296641703653846,1.4398688776852908,1.384843627736958,1.3341279826820553,1.1769626704582183,1.322023801769884,1.246552307335249,1.1145064259961805,1.0614974643199655
2009-03-06,2.1647972399693343,1.8286748266295543,1.43977899864907,1.3853049678404044,1.333332356777764,1.1778585808420203,1.3207736943068042,1.2438102200416077,1.1109695750603346,1.0446844082288078
2009-03-09,2.112288896651041,1.7989462591934384,1.4188984042328685,1.3635926261343458,1.3160214026025665,1.1616541898097674,1.3043107585332188,1.222296191639295,1.0845905742511424,1.0015424270116482
2009-03-10,2.1532247804271507,1.8207854657943043,1.4293065427309095,1.37754119855451,1.3292590409163714,1.1691881547078107,1.3126940490800085,1.2368117322939718,1.0974666315328099,1.0191105413230048
2009-03-11,2.1592011654028314,1.8190097072294322,1.4280485412853854,1.3777694106383425,1.3284475980032244,1.1707549436948947,1.3112030777039858,1.2337191346791507,1.0916615676960664,1.0090167345132168
2009-03-12,2.166399880191852,1.8216115830744337,1.429929652098961,1.3818351286120976,1.3306938761588845,1.1710762306767666,1.3133992094430074,1.2330765225815976,1.0916729511464798,1.0094303946221101
2009-03-13,2.1670197099519664,1.8202828581324177,1.4276594616741056,1.3772876380292631,1.3269764898235716,1.1702016332877982,1.3113142285694446,1.229409974490729,1.0868453712188761,1.0005948214020708
2009-03-16,2.1963747462872756,1.8331234778669456,1.4332698445626748,1.3832066558560334,1.3322218713530958,1.1743710687448379,1.3188821305282876,1.2340815891404966,1.0948180298775798,1.0099745773161586
2009-03-17,2.2548900872817375,1.8566121841970484,1.4489100948245879,1.396746304063938,1.345016865350348,1.1851986976540734,1.334796874801361,1.2446442548108527,1.114216756821113,1.0358973020132132
2009-03-18,2.2779157974612962,1.8639643566886475,1.455904484478182,1.3988406649746874,1.348032136223892,1.1867486953342343,1.337314307941395,1.2486232931127186,1.1162761604825326,1.0427521886564288
2009-03-19,2.31792540006937,1.8801590807076862,1.462224258821215,1.4075301142398162,1.3556599025318792,1.1907796590448267,1.346789363208163,1.2575627060344414,1.1252846377132648,1.0571954322722428
2009-03-20,2.3196282706718883,1.875485334346973,1.461087160509687,1.4034567886443694,1.3536703631741869,1.1895237523830524,1.346778645824718,1.2536629395036243,1.1188082716512997,1.0574341971949104
2009-03-23,2.3529297102922784,1.8901423294370487,1.4714694143620421,1.4101030156131595,1.3601866843373864,1.1961024148071644,1.3522202944354196,1.2648441400573793,1.1262382130237518,1.074739699980118
2009-03-24,2.378987566844537,1.898600163773885,1.476884367682566,1.4124715463574493,1.3650929035354062,1.1986127746301747,1.35202552857216,1.2664068472395593,1.1270975127878946,1.079937210604616
2009-03-25,2.34765656058284,1.8876440025153967,1.4702252783848893,1.4066670917331097,1.3588430145900314,1.1950533542882604,1.3431839578367977,1.2585024474418278,1.117890887240239,1.0723187808109695
2009-03-26,2.3713289991599504,1.9030837477245943,1.4762309446723654,1.4106203378016215,1.3651331828352544,1.2020701113520615,1.3551194519350895,1.268362547217911,1.1288724009834727,1.0964765222825605
2009-03-27,2.3820677896931155,1.9090040560257406,1.4822647540456797,1.4144792067156526,1.3691148493050829,1.2026899733266798,1.3582155945277237,1.2700103928521602,1.1309680147591203,1.100964613765623
2009-03-30,2.395540609156901,1.9138330245684014,1.4842765263481328,1.4173759322455057,1.3702095977653364,1.2008775605004545,1.3595827110653047,1.271174345145942,1.1268499658158035,1.0942467193251424
2009-03-31,2.400168253470689,1.9152733406855527,1.4854303863878355,1.4196106294771516,1.3746790143434433,1.202276047980417,1.3647246130230537,1.2751231167173493,1.1331079823272128,1.1049719615948044
2009-04-01,2.426826819085699,1.9357845281475368,1.4973539284060895,1.4257580172930355,1.3824344939025104,1.2090731324362878,1.3719269579621203,1.2842471133800348,1.1420648602830135,1.1196982730568248
2009-04-02,2.4304478609749243,1.9445371403146332,1.4983623003504838,1.4283953919577994,1.3868584666128865,1.2120630370391257,1.3696885935174483,1.2874319386914708,1.1395312457258675,1.1215441328450761
2009-04-03,2.428753021489593,1.941838147280258,1.4929786961252287,1.4231034948315942,1.3845508486198495,1.2093336758405857,1.3667606682281908,1.283032693575104,1.1339902742414778,1.1091472463676442
2009-04-07,2.4498871517588032,1.9504610592833496,1.4983426742315902,1.4295158642137762,1.3889540885272615,1.2155036607275562,1.3719251110934927,1.2918036705876976,1.140549051004639,1.1206943402512821
2009-04-08,2.432586098874241,1.930765636826391,1.4862066345717588,1.4146110950767357,1.3790554207654433,1.2045871575566869,1.3572932711132928,1.2754505277035018,1.1214798398580355,1.097382943432463
