,IC,rankIC
74,0.5785297890813544,0.0114582900003012
75,0.6160965442385541,0.1480810895372625
76,0.6139408415057066,0.2666039693855394
77,0.6403004190554674,0.4260270607776083
78,0.6063338852233108,0.39020413962012235
79,0.5358590795888785,0.29289728056349895
80,0.5508606725855197,0.2478203715672714
81,0.4830474199652146,0.18325673956404387
82,0.39063346296553647,-0.04978643178685538
83,0.43315812584206265,0.0015981145780815387
84,0.45927202575316844,0.012811305223773375
85,0.4592702647139383,0.07789322048230078
86,0.624881056128476,0.30917027505738226
87,0.6666419274677882,0.3523876720532678
88,0.7053931116783138,0.4316003871555364
89,0.8260479145239257,0.531292823224799
90,0.7917188695707649,0.4994397642444214
91,0.633311020112648,0.3164859728348105
92,0.5758750135352676,0.24279861199747627
93,0.5644282944869792,0.12230973013867441
94,0.4998298326499112,-0.0020932385502497736
95,0.5226275167215018,0.00825537652577218
96,0.6281034197779644,0.1091520175538811
97,0.4599374658721615,-0.07755043319518834
98,0.46773524979280107,-0.08095700385231636
99,0.2649467661494013,-0.33994310527097815
100,0.34967101408096,-0.2945148021022315
101,0.5603056518716354,-0.03644777939380378
102,0.7192151406966294,0.2209543690844195
103,0.27989734289113144,-0.32516404968819373
104,0.35943137132901404,-0.23147473859283035
105,0.5639164104051292,0.05973386978164491
106,0.4799357671095934,-0.10361952891352541
107,0.3718085768982571,-0.3403305216463567
108,0.3467060594210867,-0.4016032606875505
109,0.4093150017541401,-0.230661732940702
110,0.618285684421752,0.06856525113985376
111,0.8839754982207795,0.3930262884344188
112,0.9066821349178547,0.4159944496466508
113,1.0300003242022886,0.5096803026178863
114,1.2023892681435568,0.7485970097269861
115,1.3587362482210634,0.995898124230101
116,1.0404352915247848,0.6405180046391606
117,1.1334673919694829,0.7737476955238791
118,1.2639332086274282,0.9227495062309736
119,1.2549322954879218,0.8805225546918343
120,0.9314309195356515,0.5102996726894904
121,0.8432657473639438,0.29257274963941293
122,0.9930332141894479,0.5557610870660348
123,0.7962282787830568,0.3219861458277602
124,0.6475208214226036,0.10075268574972565
125,0.7620990529174225,0.31285635783676724
126,0.839855365208863,0.5203519469554189
127,0.7089298733518179,0.2970301305198335
128,0.6330642135471798,0.21574204043747047
129,0.5246536080383472,-0.01245413707932802
130,0.360847995464497,-0.291626464321539
131,0.14164137908482097,-0.659367539815118
132,0.15658639921743858,-0.6606780314219065
133,0.16804938565781385,-0.6693016227338878
134,0.04734380310820199,-0.8428898639674612
135,0.02272724950170095,-0.857663938475747
136,0.03250254144924296,-0.8879293129934296
137,0.02210989909127122,-0.9248063301568986
138,0.01428326242852152,-1.034974386229529
139,0.23730934583052185,-0.6649919760369366
140,0.3270546386962093,-0.6213413384586721
141,0.2695802359707996,-0.7134395199103144
142,0.18559630301747293,-0.858522404770683
143,0.03714762173318198,-1.1090861824738458
144,0.043460277452126606,-1.1305220274923882
145,-0.010437689870442184,-1.2167390965293015
146,-0.1779607440066775,-1.4306518173441423
147,-0.2522480725695657,-1.5458093697080142
148,-0.12808082421403572,-1.4989689499572074
149,-0.23272335502046992,-1.591407082181205
150,-0.3637265676469844,-1.78714021506522
151,-0.23428437311168177,-1.7051681104969598
152,-0.10393411706269917,-1.6429022509232032
153,-0.043984010747784,-1.6374090250188382
154,-0.009898033403272062,-1.6947086832829583
155,0.13417804817932363,-1.6243376036718669
156,0.14983259043978067,-1.5180769787410586
157,0.24867262187394912,-1.499718084321781
158,0.2571172094566307,-1.6419855719932177
159,0.14706520814295532,-1.7091499464677633
160,0.18307158566588372,-1.6910059481444137
161,0.16130263826754815,-1.6818225691265833
162,0.02940815770089203,-1.8877620112549378
163,0.0582550454039196,-1.77571362844073
164,0.11055120891584892,-1.7904671440881397
165,0.2120531039533382,-1.7913584534447589
166,0.3255277406659564,-1.6000211350034446
167,0.2711635712485961,-1.7710684085751962
168,0.3073095696401625,-1.7900925828175718
169,0.3811013758096415,-1.711680226291807
170,0.44095898923358484,-1.5957782664825741
171,0.5340787639006064,-1.4564908597190938
172,0.5857840143594751,-1.420781649345276
173,0.5558948549623035,-1.5235036474037036
174,0.6382217563680533,-1.4461704399364232
175,0.7105971175452578,-1.3921281297373627
176,0.7289613470713213,-1.365283366614626
177,0.4446741036246856,-1.6976641115783253
178,0.312852536547232,-1.864670467919467
179,0.3709155073927483,-1.842016674773685
180,0.45864283038482023,-1.8386620148499215
181,0.3449327118549157,-2.0169519326625
182,0.20464716205513667,-2.2046605966282775
183,0.2258858865979626,-2.238862607816165
184,0.3947255666266941,-2.11376360323089
185,0.623212025547837,-1.9195817777177928
186,0.7445109281295443,-1.782944455084624
187,0.6241374418380616,-2.0811492853084577
188,0.5980982970703793,-2.121505080591309
189,0.5638600082203696,-2.1947059463503567
190,0.5977172757029511,-2.214410588570432
191,0.6477366059303927,-2.152241586911512
192,0.5024809133221608,-2.2730011832866186
193,0.6593521690647105,-2.0856444381620434
194,0.8967590078566687,-1.8210178742255665
195,0.9167707964802119,-1.889992666277442
196,0.8218431307256432,-2.010633464389479
197,0.7845140070805836,-2.333890756899275
198,0.6094314248813208,-2.777387476193629
199,0.6864208461735736,-2.47285565535899
200,0.7444526339443645,-2.410876041245461
201,0.6224043798398975,-2.8210872289452515
202,0.5984661934389035,-3.095233667268614
203,0.6378578698551838,-3.0597645557171425
204,0.6202292652413791,-2.9866246248819563
205,0.632844041149472,-3.0508363011337822
206,0.6898341765603785,-2.8716648896783936
207,0.5456586506162605,-3.1414428828861363
208,0.30068441885810615,-3.6592506104511457
209,0.31699110828268257,-3.521273378820875
210,0.33059631500819275,-3.6054006379628625
211,0.29140708339410204,-3.931920470705152
212,0.2014713676344198,-4.245225951859945
213,0.2414014118883909,-4.189154250375329
214,0.29970224984988675,-4.009772119419595
215,0.25940935717316815,-3.9983760537773243
216,0.3098032734692136,-3.9195003970615616
217,0.3392075272571106,-3.8563000810482344
218,0.45056702685337,-3.7190887695687156
219,0.18443173953699027,-4.098779356270186
220,0.29575343082002714,-3.9255045388038536
221,0.26388805596305304,-3.9549526439909046
222,0.15353604765122358,-4.185392049700459
223,-0.08370157904299746,-4.5289648237438875
224,-0.006192044015479473,-4.3988683383926785
225,-0.0951438122383326,-4.581145571098576
226,-0.07818604176965666,-4.552234362761816
227,0.01199307559048407,-4.500073259519314
228,0.13395098966476263,-4.418858023713408
229,0.11657620276816363,-4.531590268087927
230,0.1898417098075268,-4.392441741027818
231,0.41609846515853666,-4.15176268153135
232,0.27450258334134914,-4.371470184937796
233,0.17519877990818078,-4.524054986783752
234,0.0377419919544259,-4.713325598207552
235,0.048365598361257645,-4.681928107681854
236,0.0020467445601780043,-4.710968294816748
237,-0.0007896772564210293,-4.639886647646896
238,0.04782309110425269,-4.593560681001659
239,-0.030282488160183405,-4.788645379078667
240,0.004812875929673714,-4.795499203096301
241,0.14249545099154245,-4.586961734745437
242,0.1494877229721866,-4.645687534129759
243,0.11452783106610086,-4.786023981253425
244,0.15433940461097567,-4.735867873545522
245,-0.0025149596901031523,-4.990234169335617
246,0.15498090082401192,-4.754009023325263
247,0.10065619581645951,-4.86094797427572
248,0.020075743980585647,-4.997950952876916
249,0.02156820521561405,-5.036479460615713
250,0.014182996557213612,-5.0889489127594505
251,0.05083455166080331,-5.088983259165327
252,-0.050948330501785835,-5.257690161816911
253,-0.11173526715387314,-5.349565677013148
254,-0.11620396712664492,-5.3795449708181975
255,-0.08302864132304996,-5.421942386442119
256,-0.07075644761516123,-5.4090890635959346
257,0.13195277611767794,-5.16691977398259
258,-0.037690882676495535,-5.397934062478189
259,0.11036490338113117,-5.222079612208711
260,0.014033889327445662,-5.346018588042239
261,-0.2309337986828487,-5.6399681188054025
262,-0.5429919314847134,-5.929127296852918
263,-0.43166179719480613,-5.830411874813654
264,-0.7645510385543439,-6.175341526720246
265,-0.8884350878554365,-6.362891139728518
266,-0.8842628933920232,-6.311092738429377
267,-0.9479962715887023,-6.489624164010553
268,-0.6330643617962357,-6.193452071876563
269,-0.6854764950423201,-6.287087291344184
270,-1.0342309094114985,-6.716832925413549
271,-0.9311387851992545,-6.605819252776455
272,-0.7975909985359467,-6.515969810004895
273,-0.7243090062880208,-6.455687330723078
274,-0.5481414317795934,-6.253029594410445
275,-0.854625839969298,-6.55765582622361
276,-0.8926430660762269,-6.643868099192436
277,-0.7989944468885899,-6.599952657477155
278,-0.8491378234718272,-6.697312862591995
279,-0.7503448157221785,-6.654267510945971
280,-0.6688370224174565,-6.639650807695909
281,-0.48970122428188956,-6.460990301838959
282,-0.8213217406288793,-6.793586227676425
283,-1.0572313573365328,-7.109638225431816
284,-1.0180192311971656,-7.163953082785865
285,-0.9899967467840161,-6.888233596673904
286,-0.8894928118549332,-6.850535273191005
287,-0.9296217374097564,-6.93694809968829
288,-0.9426550701925431,-6.910206270627885
289,-0.9707108110865219,-7.039451593994126
290,-0.8504226473233129,-6.872573655828446
291,-0.979301418562621,-6.964972743850998
292,-1.0460777268157317,-7.038901710529216
293,-1.1687571858921224,-7.2978132978671715
294,-0.9672566246902369,-6.942711104135106
295,-0.8975209596610607,-6.8307961937355
296,-1.1101142484329567,-7.066401593184314
297,-1.0599808088372842,-6.9569153287238725
298,-1.1740315125475733,-7.125104978618889
299,-1.0694962833325175,-6.913970220264948
300,-0.8317653515740282,-6.666025114307242
301,-0.630390833584664,-6.417569050574914
302,-0.8390741744510827,-6.766141508678593
303,-1.2165806365531604,-7.197492372617569
304,-1.3691106008757206,-7.536103987199702
305,-1.1775916896706091,-7.293951268181125
306,-1.341034758529366,-7.490879643074802
307,-1.6916820746081618,-7.892068398527828
308,-1.6343741373689753,-7.642115375826397
309,-1.7505214927251467,-7.853980472263291
310,-1.7520537265506941,-7.737166826188367
311,-1.6995317211393006,-7.458501923945499
312,-1.6124206655936344,-7.17399631307323
313,-1.6095148701460218,-7.062350827341953
314,-1.5902181799705415,-6.902738131198363
315,-1.7333499508084642,-7.1207155610593205
316,-1.8801050692224417,-7.398011741232477
317,-1.957389273935195,-7.6441420382695835
318,-1.9594747336608476,-7.553547648397896
319,-1.964581325267115,-7.691702561184555
320,-1.9839093842311273,-7.850815409949181
321,-2.0533033783728665,-8.005354125485937
322,-2.0863023194257915,-8.149395822473466
323,-2.0472194886733623,-8.226652793759941
324,-2.031894284374679,-8.119686441595285
325,-2.032275129304645,-8.02294140897893
326,-1.9807316599550073,-7.86178267995424
327,-1.9858758354705943,-7.86306171762105
328,-2.0871833593775913,-8.216462680424877
329,-2.3308694947415955,-8.543757816720825
330,-2.3758959233213126,-8.602471641278184
331,-2.3426886877130735,-8.568971551147245
332,-2.461121939212839,-8.794594739863829
333,-2.2623557810209074,-8.564947388217085
334,-2.208918930533163,-8.577216201947847
335,-2.4244028162497164,-8.846117584589974
336,-2.4641301278524295,-8.955375701925005
337,-2.584586359719925,-9.136713041740197
338,-2.7197553637800076,-9.35453614756531
339,-2.5858925762847886,-9.201115936962507
340,-2.7001707042315353,-9.368827653395678
341,-2.571340085406292,-9.333185735690181
342,-2.708546984613185,-9.449467907312126
343,-2.756886160795217,-9.4890556161891
344,-2.8941592339977937,-9.594497864692478
345,-3.079124373292557,-9.769782168334245
346,-2.883029719036194,-9.543040187469066
347,-2.7259616765612122,-9.366706835412655
348,-2.8473224662489045,-9.486767188766589
349,-2.6885102081980246,-9.309317385457822
350,-2.5346276517141786,-9.126643930487452
351,-2.197820609239791,-8.780628689302985
352,-2.6792713074177383,-9.250286759665109
353,-2.3421184984948216,-8.95504014582269
354,-2.426980322975059,-9.005836700674035
355,-2.4686714983772173,-9.014996013914807
356,-2.797141802688963,-9.36967905065441
357,-3.2363308538717295,-9.856532345054637
358,-3.4538322629120466,-10.174196359053292
359,-3.1692268907144667,-9.867452254837058
360,-3.095183816999425,-9.858929751513159
361,-2.9781867480042896,-9.699475340370423
362,-3.0908303988507755,-9.892146804985918
363,-3.280436282699902,-10.091956316133254
364,-3.33705809962104,-10.183975873838733
365,-3.7790133934039765,-10.65118717800274
366,-3.825051624049476,-10.906335223417463
367,-4.1384234441309395,-11.336840151420464
368,-4.2704531679729065,-11.491486954163847
369,-4.146959432848152,-11.389691345779113
370,-4.211735621656793,-11.470909882366275
371,-4.303342952734876,-11.605065190291668
372,-4.394973554636999,-11.808353951349734
373,-4.478895280559876,-11.858059860089458
374,-4.499566438727342,-11.921277692971131
375,-4.371741568807402,-11.725713262185511
376,-4.383489108879843,-11.811683936026807
377,-4.417261872643319,-11.953091829203167
378,-4.413931307084632,-11.996313173633524
379,-4.406568766259606,-12.023840936547945
380,-4.452683623404128,-12.07496178367741
381,-4.581061450345472,-12.253819492880664
382,-4.671318197096618,-12.34247063230575
383,-4.791229174010638,-12.553664409396792
384,-4.6417559524057745,-12.410751061475102
385,-4.620339115271016,-12.457084080926885
386,-4.55634044121927,-12.325869560996031
387,-4.489827783700399,-12.312388409933181
388,-4.483399028292418,-12.34216500780123
389,-4.469196217974885,-12.339349348741832
390,-4.20812099763412,-12.12478048867166
391,-4.294236367775977,-12.178759454492589
392,-4.374693899651537,-12.204404325271996
393,-4.347840567626755,-12.169845296962768
394,-4.248248045352093,-12.08728727365953
395,-3.7899805647925016,-11.619910957378641
396,-3.731794675997657,-11.604378568519166
397,-4.231424224990583,-12.065675783006547
398,-4.1207012948729655,-11.910734658368215
399,-4.132568306809885,-11.860586096303706
400,-4.261179623598034,-11.980545821503412
401,-3.8721741583871157,-11.601033959974597
402,-3.9585670924592,-11.705238479865427
403,-4.1495706717467105,-11.877988640576229
404,-4.46355108225004,-12.203974148013886
405,-4.260061607118561,-11.964750232136044
406,-4.486012391504007,-12.225822795203108
407,-4.746569487897011,-12.46710913759324
408,-4.876132531987624,-12.685051815727956
409,-4.580491332379577,-12.397514341990425
410,-4.329987210194782,-12.109036045866272
411,-4.158966149659906,-12.00422614039407
412,-3.9739841991251255,-11.819223650197456
413,-3.8347784602112327,-11.634720488015471
414,-3.932708137755976,-11.736668542329353
415,-3.939146000760986,-11.71247172647498
416,-4.061636470079671,-11.816185098656966
417,-4.132709383043862,-11.876841046046597
418,-4.368059137490838,-11.970937952173546
419,-4.582449014013716,-12.231104097669398
420,-4.509282864856867,-12.11113486452918
421,-4.314361316309197,-12.019128026904049
422,-4.346024946927657,-12.216399988124946
423,-4.510362443761076,-12.418778895775528
424,-4.4598847460444775,-12.379981641187795
425,-4.434548693747338,-12.328442642508186
426,-4.423828918920018,-12.311684017986584
427,-4.4336386395295255,-12.369465748844831
428,-4.212676534159087,-12.161007454412754
429,-4.105630105876349,-12.047050738873772
430,-4.02603828816435,-11.944995865543616
431,-4.014459742378367,-11.900579160810297
432,-3.792709938386046,-11.673787379872625
433,-3.97403567533242,-11.930105077728104
434,-4.121232982170046,-12.126443530867116
435,-4.264903658602448,-12.294556518492808
436,-4.378670943221281,-12.365875529731014
437,-4.368039333991895,-12.3646226588323
438,-4.485402159648373,-12.487443710481674
439,-4.242518612740143,-12.222227229413681
440,-4.290078825558372,-12.30522995022867
441,-4.152004269953682,-12.11801679523952
442,-4.282688277256136,-12.285214042725158
443,-4.219328797770635,-12.189768823964766
444,-4.023553969603082,-12.013885618294118
445,-3.8923862865842667,-11.865680638528335
446,-4.13152778721309,-12.125932146253822
447,-4.077259562491809,-12.034240635323668
448,-4.279115479929776,-12.289883470430533
449,-4.499536103595521,-12.505599016816154
450,-4.620973362539233,-12.628169814858722
451,-4.657399403639846,-12.720973767467765
452,-4.714301536968964,-12.859147159175793
453,-4.683893203577541,-12.888906172655114
454,-4.571157322735397,-12.841005940120734
455,-4.62810982839024,-12.968787541812304
456,-4.548326877594873,-12.878081690250795
457,-4.77083786653286,-13.10568254201043
458,-4.72547112848863,-13.175714511485657
459,-5.037125589381128,-13.529196349470372
460,-5.06603884173396,-13.633783299318429
461,-4.978120549881318,-13.598330775384932
462,-4.880875428383385,-13.558700185494727
463,-4.753144112342801,-13.488050434895813
464,-4.492598382666674,-13.222048181383979
465,-4.600194111843306,-13.345245707594861
466,-4.604680920873897,-13.383781937804798
467,-4.729051279444273,-13.630615980418325
468,-4.627865715724773,-13.543557249433071
469,-4.517401109149804,-13.506051322892452
470,-4.572237997271787,-13.644785884904907
471,-4.526561826242531,-13.626638093361674
472,-4.653043849126368,-13.809198859487065
473,-4.763557718455523,-13.97858753764174
474,-4.809698864407032,-14.010045839423478
475,-4.881610122672795,-14.025024721225707
476,-4.867841233682668,-14.033920595776495
477,-4.9618942136077635,-14.158100516928695
478,-4.935156822881462,-14.16224554507563
479,-4.712585662610592,-13.926792557076286
480,-4.865469685997847,-14.150181243026779
481,-4.859585143958933,-14.211846129218634
482,-4.921828032508384,-14.226376786311828
483,-4.963677714958838,-14.227580777376824
484,-5.08994560986209,-14.40048401188574
485,-4.922956382994736,-14.223593398083175
486,-4.8938877450777065,-14.169939840980433
487,-5.136850555871969,-14.413953849320789
488,-5.3886166192474025,-14.72613899401644
489,-5.359917522080043,-14.733521375200377
490,-5.220060884973817,-14.594286728107152
491,-5.2399526268377725,-14.638518942187291
492,-5.399657944955097,-14.884827570140162
493,-5.576028410673105,-15.114137098502274
494,-5.510806930753976,-15.040287356735625
495,-5.542938360704827,-15.164578901601294
496,-5.805409762493538,-15.51722980710397
497,-5.956136372246444,-15.727027989489242
498,-5.853565233989042,-15.587957510782454
499,-5.8787923361209415,-15.647341311444961
500,-5.824989915478278,-15.629653916348168
501,-5.936306616773798,-15.799563999608967
502,-5.8742548735426325,-15.743789152730729
503,-5.9456257078612715,-15.823673304815006
504,-5.965142989126404,-15.893779722722037
505,-6.105002235166101,-16.151364250541434
506,-5.952616177460833,-16.04535239642111
507,-5.798340765157904,-15.925170383210578
508,-5.609161189360636,-15.748112217612187
509,-5.687751816849675,-15.896701113247412
510,-5.617490475116637,-15.895359340858672
511,-5.533229225748503,-15.823354811487947
512,-5.56864833335639,-15.863576083053799
513,-5.730947586910285,-16.087070204897834
514,-5.801930720394015,-16.214169570153413
515,-5.9885143911342755,-16.327729165805366
516,-5.9107381424152585,-16.24874764812359
517,-5.804317748246699,-16.165667136952823
518,-5.780379317075014,-16.16699455114725
519,-5.880335863115848,-16.27659851541372
520,-6.099486651568165,-16.55890057001685
521,-6.252335018082899,-16.80860578909049
522,-6.258045036926194,-16.79487119510709
523,-6.223301090849403,-16.7625649263616
524,-6.304511340639289,-16.83568712992142
525,-6.262866209727175,-16.813139065771395
526,-6.390770621888105,-16.910820409227014
527,-6.53180495393147,-17.083806044548588
528,-6.6775930861611075,-17.239932651294442
529,-6.857125488593502,-17.453249711601906
530,-6.902234019105627,-17.520740408044915
531,-6.9925092686951595,-17.665414573546947
532,-7.022308510281131,-17.747044244463517
533,-7.171088359802084,-17.97399503937543
534,-7.292822094039261,-18.177989720496566
535,-7.454500982638369,-18.381420076027265
536,-7.422256387298899,-18.440334942258815
537,-7.462976747308899,-18.563042864638955
538,-7.568515401622857,-18.726706444141207
539,-7.4254447611518115,-18.63725628792062
540,-7.347504573466281,-18.57486665216785
541,-7.403628726030044,-18.721449903278337
542,-7.599123326279209,-18.974368978597003
543,-7.504883407613884,-18.87607733160259
544,-7.533691970538932,-18.97268624941651
545,-7.517307470324059,-19.076628536747634
546,-7.560879729294266,-19.169310162088745
547,-7.558580308702714,-19.172078108296073
548,-7.643724476733001,-19.30185032101959
549,-7.595956300997975,-19.152691443786225
550,-7.3880103777693495,-18.92685925735179
551,-7.215128532229323,-18.89582288393025
552,-7.079758311798439,-18.817364081299196
553,-7.05499790915114,-18.831121849498516
554,-7.287722569666142,-19.16545731136234
555,-7.333832949022665,-19.35348550632724
556,-7.457412758556333,-19.437278387165804
557,-7.516284992170003,-19.53143502060093
558,-7.501091421076239,-19.730584150675643
559,-7.522974043827008,-19.65479534394403
560,-7.581184224108572,-19.697653643876915
561,-7.558568343805806,-19.738078052221812
562,-7.665590901758677,-19.86404308402707
563,-7.681441543105965,-19.85389223532129
564,-7.6968019545763084,-19.756060208150902
565,-7.757367744329383,-19.889965980556124
566,-7.782429172309098,-19.996735659138785
567,-7.7622862270025434,-19.996762996936287
568,-7.770369569174515,-20.016705226694015
569,-7.842267464752652,-20.090521708991126
570,-7.869334086055598,-20.313970787598507
571,-7.842403846280747,-20.150584978969725
572,-7.882404081330395,-20.286976805379354
573,-7.908957565701455,-20.34616473316242
574,-7.882705335990714,-20.43333580650238
575,-7.8669461111005905,-20.411222386564774
576,-7.910293684941673,-20.532972115079623
577,-7.854037886226078,-20.605105332455132
578,-7.873479501959113,-20.659709018152117
579,-8.0597142142218,-20.808650530946135
580,-7.937935672268831,-20.673968496411746
581,-8.191883565684643,-20.924604513765892
582,-8.21697220331732,-20.992817390448263
583,-8.089492893246007,-20.944916416529022
584,-8.13009729130946,-21.077078716140587
585,-7.9678348203032066,-20.977253223646212
586,-7.884018697341658,-20.936405640665363
587,-7.901429476732548,-21.02634200736953
588,-7.824137455090462,-20.95227060855703
589,-7.754620533077719,-21.033885096966078
590,-7.832201457446558,-21.297159175656674
591,-7.860404216363551,-21.456277059250304
592,-7.91068190635986,-21.50427769403071
593,-7.994202571071102,-21.453146787471326
594,-8.001498345352362,-21.471118775073393
595,-7.978055620949537,-21.61133284819263
596,-8.061975565245413,-21.751808461054942
597,-8.068340370659227,-21.890726646306465
598,-8.076826658499176,-21.97735547250738
599,-8.064783144643563,-21.930279527039186
600,-8.131527074032757,-22.10976777347964
601,-8.101828747202065,-22.07044462743129
602,-7.959421148112964,-22.013463948092326
603,-7.969341480850856,-21.918656309785376
604,-8.002301148762864,-21.93815973732154
605,-7.941448297879732,-21.72314042833413
606,-7.9629248132727914,-21.85989409736954
607,-7.871925841392972,-21.722824985284138
608,-7.881376150742637,-21.741990945351798
609,-8.1183773456904,-22.052890991376035
610,-8.058245644656559,-22.051672786418987
611,-8.280545245367495,-22.34932968383946
612,-8.3097253278595,-22.432419848891275
613,-8.496548134402742,-22.676508591350608
614,-8.338248072456608,-22.562779754769082
615,-8.320204302413325,-22.55209149202701
616,-8.27318785070723,-22.56045760004773
617,-8.303938849637714,-22.64855204173751
618,-8.379922811679753,-22.798804364605342
619,-8.35125433106948,-22.849682871474442
620,-8.23373774941009,-22.752816596266733
621,-8.23033588057895,-22.842615911352762
622,-8.094745204303,-22.82357361019188
623,-8.035968788436017,-22.864233379419993
624,-8.19006710481584,-23.073436450632766
625,-8.235455687352209,-23.19117096348208
626,-8.12463217827679,-22.962424967988515
627,-8.038959651081877,-22.89264628819619
628,-7.806882175563522,-22.71477102764539
629,-7.755169414605781,-22.735659352987323
630,-8.006698377205948,-23.08592117587867
631,-8.27353843943828,-23.441802704741914
632,-8.51021370399249,-23.689485101340132
633,-8.428612592088543,-23.57651680730731
634,-8.676488186629784,-23.84280320428703
635,-8.774116666725035,-23.99827776435707
636,-8.773693189841769,-24.047814905258836
637,-8.681088783467608,-23.984075034024244
638,-8.579786130648337,-23.867851783407147
639,-8.712883884435652,-23.998488228626602
640,-8.418064067243716,-23.709201312383453
641,-8.527697880268132,-23.832056549199493
642,-8.491616852121034,-23.91614106834859
643,-8.476441127724092,-24.00751144861337
644,-8.268657011891104,-23.751967405008244
645,-8.619300488493877,-24.140408102299308
646,-8.859242156921983,-24.3857329474617
647,-8.84688235796408,-24.320773325114146
648,-8.594193857586033,-24.080985598008976
649,-8.732354830564775,-24.22774629310889
650,-8.81524225191311,-24.344740030191815
651,-9.204777552624094,-24.77489214073855
652,-9.236062654248435,-24.82726358124287
653,-9.06026326583626,-24.737371162391746
654,-9.122400805571948,-24.9637337177893
655,-9.201389210617032,-25.181615823707943
656,-9.258200570244144,-25.316287118177545
657,-9.249850864047099,-25.497690174603598
658,-9.205858751501733,-25.58196437130967
659,-9.252534507346837,-25.742329763561358
660,-9.256953135366112,-25.652251345501064
661,-9.295593688704553,-25.723563022261462
662,-9.369918115714292,-25.90461687272255
663,-9.415898944500874,-25.735069731035
664,-9.413457453820573,-25.79880265623033
665,-9.357485380605011,-25.82209106785293
666,-9.46279832258442,-26.06145903261318
667,-9.46331607437545,-26.138164757300206
668,-9.516693915495074,-26.19242350516674
669,-9.597900998610932,-26.26570550696091
670,-9.616374792781318,-26.33511772051596
671,-9.613696616530254,-26.343332360363124
672,-9.593808733776303,-26.24952854299065
673,-9.564079685551095,-26.354580607064193
674,-9.611038445797703,-26.612434792621137
675,-9.623900386691421,-26.599695075658538
676,-9.557197670892949,-26.454803385498558
677,-9.609776166277683,-26.6597392731726
678,-9.782983204591009,-26.903913170935702
679,-9.86955906684357,-27.046476198615885
680,-9.83102069150757,-27.056231254738947
681,-9.98621872635018,-27.271499518123065
682,-10.028018665354615,-27.305854176625477
683,-9.890756834012706,-27.181722261868856
684,-9.961940828833802,-27.28947325924116
685,-9.963858019172944,-27.286317340055223
